id,period,year,t,corridor,src,dst,firm,firm_type,access_point,speed_band,speed_hours,transparent,network_coverage,pickup_method,payment_instrument,fee_pct_200,fx_margin_200,total_cost_200,fee_pct_500,fx_margin_500,total_cost_500
613220674,2022_1Q,2022,2022.0,KENRWA,KEN,RWA,Western Union,Money Transfer Operator,Agent,Less than one hour,0.5,yes,High,cash,Cash,1.2000000000000002,5.63,6.83,1.2000000000000002,5.63,6.83
613222558,2022_1Q,2022,2022.0,KENSSD,KEN,SSD,Western Union,Money Transfer Operator,Agent,Less than one hour,0.5,yes,Low,cash,Cash,1.2000000000000002,5.63,6.83,1.2000000000000002,5.63,6.83
613222857,2022_1Q,2022,2022.0,KENTZA,KEN,TZA,M-Pesa,Mobile Operator,Mobile phone,Less than one hour,0.5,yes,High,cash,Mobile money,1.95,0.01,1.96,1.1199999999999999,0.01,1.13
613222858,2022_1Q,2022,2022.0,KENUGA,KEN,UGA,M-Pesa,Mobile Operator,Mobile phone,Less than one hour,0.5,yes,High,cash,Mobile money,1.9400000000000002,-0.07,1.87,1.11,-0.07,1.04
613225496,2022_1Q,2022,2022.0,KENRWA,KEN,RWA,M-Pesa,Mobile Operator,Mobile phone,Less than one hour,0.5,yes,High,cash,Mobile money,1.9500000000000002,5.24,7.19,1.1099999999999994,5.24,6.35
613220170,2022_1Q,2022,2022.0,TZAKEN,TZA,KEN,KCB,Bank,Bank branch,Same day,12.0,yes,High,bank account,Bank account transfer,35.67,0.12,35.79,14.270000000000001,0.12,14.39
613220877,2022_1Q,2022,2022.0,TZAKEN,TZA,KEN,NBC,Bank,Bank branch,2 days,48.0,yes,High,bank account,Bank account transfer,61.120000000000005,8.86,69.98,24.46,8.86,33.32
613220878,2022_1Q,2022,2022.0,TZAKEN,TZA,KEN,NBC,Bank,Call Center,2 days,48.0,yes,High,bank account,Bank account transfer,61.11,8.94,70.05,24.46,8.94,33.4
613220879,2022_1Q,2022,2022.0,TZAKEN,TZA,KEN,Stanbic Bank,Bank,"Bank branch,Call Center",Same day,12.0,yes,High,bank account,Bank account transfer,35.949999999999996,5.2,41.15,14.39,5.2,19.59
613220880,2022_1Q,2022,2022.0,TZAKEN,TZA,KEN,Western Union,Money Transfer Operator,Agent,Less than one hour,0.5,yes,High,cash,Cash,2.3600000000000003,6.46,8.82,2.3600000000000003,6.46,8.82
613220881,2022_1Q,2022,2022.0,TZAKEN,TZA,KEN,MoneyGram,Money Transfer Operator,Agent,Less than one hour,0.5,yes,High,cash,Cash,5.390000000000001,3.17,8.56,4.62,3.17,7.79
613220885,2022_1Q,2022,2022.0,TZARWA,TZA,RWA,NMB (National Microfinance Bank),Non-Bank FI,Call Center,Next day,24.0,yes,High,bank account,Bank account transfer,29.69,0.33,30.02,11.88,0.33,12.21
613220886,2022_1Q,2022,2022.0,TZARWA,TZA,RWA,MoneyGram,Money Transfer Operator,Agent,Less than one hour,0.5,yes,High,cash,Cash,5.390000000000001,6.17,11.56,4.630000000000001,6.17,10.8
613220887,2022_1Q,2022,2022.0,TZARWA,TZA,RWA,Western Union,Money Transfer Operator,Agent,Less than one hour,0.5,yes,High,cash,Cash,2.3499999999999988,7.19,9.54,2.3600000000000003,7.19,9.55
613220889,2022_1Q,2022,2022.0,TZAUGA,TZA,UGA,KCB,Bank,Bank branch,Same day,12.0,yes,High,bank account,Bank account transfer,35.67,-1.06,34.61,14.270000000000001,-1.06,13.21
613220890,2022_1Q,2022,2022.0,TZAUGA,TZA,UGA,NBC,Bank,Bank branch,2 days,48.0,yes,High,bank account,Bank account transfer,61.11,3.84,64.95,24.45,3.84,28.29
613220891,2022_1Q,2022,2022.0,TZAUGA,TZA,UGA,NBC,Bank,Call Center,2 days,48.0,yes,High,bank account,Bank account transfer,61.10999999999999,3.85,64.96,24.45,3.85,28.3
613220893,2022_1Q,2022,2022.0,TZAUGA,TZA,UGA,NMB (National Microfinance Bank),Non-Bank FI,Call Center,Next day,24.0,yes,High,bank account,Bank account transfer,29.7,2.8,32.5,11.879999999999999,2.8,14.68
613220894,2022_1Q,2022,2022.0,TZAUGA,TZA,UGA,Stanbic Bank,Bank,Call Center,Same day,12.0,yes,High,bank account,Bank account transfer,35.94,4.54,40.48,14.380000000000003,4.54,18.92
613220895,2022_1Q,2022,2022.0,TZAUGA,TZA,UGA,Stanbic Bank,Bank,Bank branch,Same day,12.0,yes,High,bank account,Bank account transfer,35.95,4.55,40.5,14.379999999999999,4.55,18.93
613220896,2022_1Q,2022,2022.0,TZAUGA,TZA,UGA,MoneyGram,Money Transfer Operator,Agent,Less than one hour,0.5,yes,High,cash,Cash,5.390000000000001,2.59,7.98,4.62,2.59,7.21
613220897,2022_1Q,2022,2022.0,TZAUGA,TZA,UGA,Western Union,Money Transfer Operator,Agent,Less than one hour,0.5,yes,High,cash,Cash,2.36,2.18,4.54,2.36,2.18,4.54
613221815,2022_1Q,2022,2022.0,TZAKEN,TZA,KEN,M-Pesa,Mobile Operator,Mobile phone,Less than one hour,0.5,yes,High,mobile wallet,Mobile money,1.22,0.16,1.38,1.08,0.16,1.24
613222868,2022_1Q,2022,2022.0,TZARWA,TZA,RWA,Tigo,Mobile Operator,Mobile phone,Less than one hour,0.5,yes,High,mobile wallet,Mobile money,0.6899999999999995,6.83,7.52,0.6399999999999997,6.83,7.47
613225919,2022_1Q,2022,2022.0,KENUGA,KEN,UGA,United Bank for Africa (UBA),Bank,"Bank branch,Call Center,Internet",Less than one hour,0.5,yes,High,bank account,Bank account transfer,3.34,4.84,8.18,1.3399999999999999,4.84,6.18
613225933,2022_1Q,2022,2022.0,KENTZA,KEN,TZA,United Bank for Africa (UBA),Bank,"Bank branch,Call Center,Internet",Less than one hour,0.5,yes,Medium,bank account,Bank account transfer,3.34,4.84,8.18,1.3399999999999999,4.84,6.18
613225943,2022_1Q,2022,2022.0,KENSSD,KEN,SSD,United Bank for Africa (UBA),Bank,"Bank branch,Call Center,Internet",Less than one hour,0.5,yes,Low,bank account,Bank account transfer,3.34,4.84,8.18,1.3399999999999999,4.84,6.18
613220169,2022_1Q,2022,2022.0,TZAKEN,TZA,KEN,KCB,Bank,Call Center,Same day,12.0,yes,High,bank account,Bank account transfer,35.67,-0.13,35.54,14.270000000000001,-0.13,14.14
613220883,2022_1Q,2022,2022.0,TZARWA,TZA,RWA,KCB,Bank,Call Center,Same day,12.0,yes,High,bank account,Bank account transfer,35.67,1.75,37.42,14.280000000000001,1.75,16.03
613220888,2022_1Q,2022,2022.0,TZAUGA,TZA,UGA,KCB,Bank,Call Center,Same day,12.0,yes,High,bank account,Bank account transfer,35.67,-0.99,34.68,14.27,-0.99,13.28
613222648,2022_1Q,2022,2022.0,RWAKEN,RWA,KEN,Ecobank RapidCash,Bank,Internet,Same day,12.0,yes,High,bank account,Bank account transfer,0.0,3.93,3.93,0.0,3.93,3.93
613222651,2022_1Q,2022,2022.0,RWAKEN,RWA,KEN,MoneyGram,Money Transfer Operator,Agent,Same day,12.0,yes,High,cash,Cash,8.629999999999999,-0.04,8.59,6.9,-0.04,6.86
613224497,2022_1Q,2022,2022.0,RWAKEN,RWA,KEN,KCB,Bank,Bank branch,Same day,12.0,yes,High,own/partner bank account,Bank account transfer,20.299999999999997,1.08,21.38,8.12,1.08,9.2
613224738,2022_1Q,2022,2022.0,RWAKEN,RWA,KEN,Maico Money Transfer,Money Transfer Operator,Agent,Same day,12.0,yes,High,cash,Cash,4.0,2.07,6.07,4.0,2.07,6.07
613225979,2022_1Q,2022,2022.0,TZAKEN,TZA,KEN,EcoBank Rapid Transfer,Money Transfer Operator,Internet,Less than one hour,0.5,yes,High,cash,"Bank account transfer,Cash",0.0,3.19,3.19,3.6,3.19,6.79
613225980,2022_1Q,2022,2022.0,TZAKEN,TZA,KEN,EcoBank Rapid Transfer,Money Transfer Operator,Bank branch,Less than one hour,0.5,yes,High,cash,"Bank account transfer,Cash",3.6,3.19,6.79,3.6,3.19,6.79
613225981,2022_1Q,2022,2022.0,TZARWA,TZA,RWA,EcoBank Rapid Transfer,Money Transfer Operator,Internet,Less than one hour,0.5,yes,Medium,cash,"Bank account transfer,Cash",0.0,2.65,2.65,3.54,2.7,6.24
613225982,2022_1Q,2022,2022.0,TZARWA,TZA,RWA,EcoBank Rapid Transfer,Money Transfer Operator,Bank branch,Less than one hour,0.5,yes,Medium,cash,"Bank account transfer,Cash",3.5400000000000005,2.65,6.19,3.54,2.7,6.24
613225983,2022_1Q,2022,2022.0,TZAUGA,TZA,UGA,EcoBank Rapid Transfer,Money Transfer Operator,Internet,Less than one hour,0.5,yes,Medium,cash,"Bank account transfer,Cash",0.0,3.48,3.48,3.0000000000000004,3.48,6.48
613225984,2022_1Q,2022,2022.0,TZAUGA,TZA,UGA,EcoBank Rapid Transfer,Money Transfer Operator,Bank branch,Less than one hour,0.5,yes,Medium,cash,"Bank account transfer,Cash",3.0100000000000002,3.48,6.49,3.0000000000000004,3.48,6.48
613222652,2022_1Q,2022,2022.0,RWAKEN,RWA,KEN,MTN Mobile Money,Mobile Operator,Mobile phone,Less than one hour,0.5,yes,High,mobile wallet,Mobile money,0.16000000000000014,5.02,5.18,0.40000000000000036,5.02,5.42
613224872,2022_1Q,2022,2022.0,RWAKEN,RWA,KEN,WorldRemit,Money Transfer Operator,Internet,Same day,12.0,yes,High,cash,"Credit Card,Debit card",2.94,1.6,4.54,1.6400000000000001,1.6,3.24
613222649,2022_1Q,2022,2022.0,RWAKEN,RWA,KEN,Ecobank RapidCash,Bank,Bank branch,Same day,12.0,yes,High,bank account,Bank account transfer,6.6899999999999995,3.83,10.52,3.4699999999999998,3.83,7.3
613222650,2022_1Q,2022,2022.0,RWAKEN,RWA,KEN,KCB,Bank,Bank branch,Less than one hour,0.5,yes,High,own/partner bank account,Cash,20.3,6.96,27.26,8.120000000000001,6.96,15.08
613220682,2022_1Q,2022,2022.0,KENUGA,KEN,UGA,Western Union,Money Transfer Operator,Agent,Less than one hour,0.5,yes,High,cash,Cash,1.1999999999999997,3.19,4.39,1.1999999999999997,3.19,4.39
613222122,2022_1Q,2022,2022.0,KENTZA,KEN,TZA,Western Union,Money Transfer Operator,Agent,Less than one hour,0.5,yes,High,cash,Cash,1.1999999999999997,3.19,4.39,1.1999999999999997,3.19,4.39
613220882,2022_1Q,2022,2022.0,TZARWA,TZA,RWA,KCB,Bank,Bank branch,Same day,12.0,yes,High,bank account,Bank account transfer,35.67,-0.72,34.95,14.280000000000001,-0.72,13.56
8090457,2022_2Q,2022,2022.25,KENRWA,KEN,RWA,M-Pesa,Mobile Operator,Mobile phone,Less than one hour,0.5,yes,High,cash,Mobile money,1.9500000000000002,4.88,6.83,1.1100000000000003,4.88,5.99
8091250,2022_2Q,2022,2022.25,TZAKEN,TZA,KEN,KCB,Bank,"Bank branch,Call Center",Same day,12.0,yes,High,bank account,Bank account transfer,35.86,0.1,35.96,14.35,0.1,14.45
8091721,2022_2Q,2022,2022.25,KENRWA,KEN,RWA,MoneyGram,Money Transfer Operator,Agent,Less than one hour,0.5,yes,High,cash,Cash,2.34,5.13,7.47,1.4699999999999998,5.13,6.6
8091722,2022_2Q,2022,2022.25,KENRWA,KEN,RWA,Ecobank,Bank,Bank branch,2 days,48.0,yes,Medium,cash,Cash,1.67,5.59,7.26,0.6699999999999999,5.59,6.26
8091723,2022_2Q,2022,2022.25,KENRWA,KEN,RWA,Western Union,Money Transfer Operator,Agent,Less than one hour,0.5,yes,High,cash,Cash,1.1999999999999997,3.22,4.42,1.1999999999999997,3.22,4.42
8091724,2022_2Q,2022,2022.25,KENUGA,KEN,UGA,GT Bank,Bank,"Bank branch,Call Center,Internet",2 days,48.0,yes,High,bank account,Bank account transfer,10.0,4.39,14.39,4.000000000000001,4.39,8.39
8091725,2022_2Q,2022,2022.25,KENUGA,KEN,UGA,Development Bank of Kenya,Bank,"Bank branch,Call Center",Same day,12.0,yes,High,bank account,Bank account transfer,13.629999999999999,3.14,16.77,5.629999999999999,3.14,8.77
8091726,2022_2Q,2022,2022.25,KENUGA,KEN,UGA,Development Bank of Kenya,Bank,Internet,2 days,48.0,yes,High,bank account,Bank account transfer,13.630000000000003,5.31,18.94,5.63,5.31,10.94
8091727,2022_2Q,2022,2022.25,KENUGA,KEN,UGA,Spire Bank,Bank,"Bank branch,Call Center,Internet",2 days,48.0,yes,High,bank account,Bank account transfer,10.0,3.22,13.22,3.9999999999999996,3.22,7.22
8091728,2022_2Q,2022,2022.25,KENUGA,KEN,UGA,United Bank for Africa (UBA),Bank,"Bank branch,Call Center,Internet",2 days,48.0,yes,High,bank account,Bank account transfer,3.33,6.48,9.81,1.3299999999999992,6.48,7.81
8091729,2022_2Q,2022,2022.25,KENUGA,KEN,UGA,KCB,Bank,"Bank branch,Call Center,Internet",2 days,48.0,yes,High,bank account,Bank account transfer,13.34,5.59,18.93,5.34,5.59,10.93
8091730,2022_2Q,2022,2022.25,KENUGA,KEN,UGA,ABC Bank,Money Transfer Operator,"Bank branch,Call Center,Internet",2 days,48.0,yes,High,bank account,Bank account transfer,10.010000000000002,3.3,13.31,4.01,3.3,7.31
8091731,2022_2Q,2022,2022.25,KENUGA,KEN,UGA,Ecobank,Bank,Bank branch,2 days,48.0,yes,Low,cash,Cash,1.67,5.59,7.26,0.6699999999999999,5.59,6.26
8091732,2022_2Q,2022,2022.25,KENUGA,KEN,UGA,UBA Africash,Bank,Bank branch,Less than one hour,0.5,yes,Medium,cash,Cash,3.8,6.72,10.52,2.6000000000000005,6.72,9.32
8091733,2022_2Q,2022,2022.25,KENUGA,KEN,UGA,MoneyGram,Money Transfer Operator,Agent,2 days,48.0,yes,High,cash,Cash,2.34,3.62,5.96,1.4699999999999998,3.62,5.09
8091734,2022_2Q,2022,2022.25,KENUGA,KEN,UGA,MoneyGram,Money Transfer Operator,Agent,Less than one hour,0.5,yes,High,mobile wallet,Cash,2.34,3.62,5.96,1.4699999999999998,3.62,5.09
8091939,2022_2Q,2022,2022.25,TZAKEN,TZA,KEN,NBC,Bank,Bank branch,Next day,24.0,yes,High,bank account,Bank account transfer,61.67,9.0,70.67,24.67,9.0,33.67
8091940,2022_2Q,2022,2022.25,TZAKEN,TZA,KEN,NBC,Bank,Call Center,Next day,24.0,yes,High,bank account,Bank account transfer,61.669999999999995,9.07,70.74,24.68,9.07,33.75
8091941,2022_2Q,2022,2022.25,TZAKEN,TZA,KEN,Stanbic Bank,Bank,Bank branch,Next day,24.0,yes,High,bank account,Bank account transfer,35.85,5.29,41.14,30.0,5.29,35.29
8091942,2022_2Q,2022,2022.25,TZAKEN,TZA,KEN,Stanbic Bank,Bank,Call Center,Next day,24.0,yes,High,bank account,Bank account transfer,35.85,5.37,41.22,29.999999999999996,5.37,35.37
8091943,2022_2Q,2022,2022.25,TZAKEN,TZA,KEN,Western Union,Money Transfer Operator,Agent,Same day,12.0,yes,High,cash,Cash,2.4699999999999998,6.96,9.43,3.71,6.96,10.67
8091944,2022_2Q,2022,2022.25,TZAKEN,TZA,KEN,MoneyGram,Money Transfer Operator,Agent,Less than one hour,0.5,yes,High,cash,Cash,5.619999999999999,2.22,7.84,2.47,2.22,4.69
8091945,2022_2Q,2022,2022.25,TZARWA,TZA,RWA,KCB,Bank,"Bank branch,Call Center",Same day,12.0,yes,High,bank account,Bank account transfer,35.849999999999994,0.02,35.87,14.35,0.02,14.37
8091946,2022_2Q,2022,2022.25,TZARWA,TZA,RWA,NMB (National Microfinance Bank),Non-Bank FI,"Bank branch,Call Center",Next day,24.0,yes,High,bank account,Bank account transfer,25.43,11.92,37.35,10.17,11.92,22.09
8091947,2022_2Q,2022,2022.25,TZARWA,TZA,RWA,MoneyGram,Money Transfer Operator,Agent,Less than one hour,0.5,yes,High,cash,Cash,5.620000000000001,2.86,8.48,2.47,2.86,5.33
8091948,2022_2Q,2022,2022.25,TZARWA,TZA,RWA,Western Union,Money Transfer Operator,Agent,Same day,12.0,yes,High,cash,Cash,2.4700000000000006,6.75,9.22,3.6099999999999994,6.75,10.36
8091949,2022_2Q,2022,2022.25,TZAUGA,TZA,UGA,KCB,Bank,"Bank branch,Call Center",Same day,12.0,yes,High,bank account,Bank account transfer,35.86,0.0,35.86,14.35,0.0,14.35
8091950,2022_2Q,2022,2022.25,TZAUGA,TZA,UGA,NBC,Bank,"Bank branch,Call Center",Next day,24.0,yes,High,bank account,Bank account transfer,61.67,4.3,65.97,24.669999999999998,4.3,28.97
8091951,2022_2Q,2022,2022.25,TZAUGA,TZA,UGA,NMB (National Microfinance Bank),Non-Bank FI,Bank branch,Next day,24.0,yes,High,bank account,Bank account transfer,25.43,3.88,29.31,10.18,3.88,14.06
8091952,2022_2Q,2022,2022.25,TZAUGA,TZA,UGA,NMB (National Microfinance Bank),Non-Bank FI,Call Center,Next day,24.0,yes,High,bank account,Bank account transfer,25.43,3.81,29.24,10.18,3.81,13.99
8091953,2022_2Q,2022,2022.25,TZAUGA,TZA,UGA,Stanbic Bank,Bank,Bank branch,Next day,24.0,yes,High,bank account,Bank account transfer,35.849999999999994,4.88,40.73,30.000000000000004,4.88,34.88
8091954,2022_2Q,2022,2022.25,TZAUGA,TZA,UGA,Stanbic Bank,Bank,Call Center,Next day,24.0,yes,High,bank account,Bank account transfer,35.86,5.04,40.9,30.0,5.04,35.04
8091955,2022_2Q,2022,2022.25,TZAUGA,TZA,UGA,MoneyGram,Money Transfer Operator,Agent,Less than one hour,0.5,yes,High,cash,Cash,5.620000000000001,4.26,9.88,2.4700000000000006,4.26,6.73
8091956,2022_2Q,2022,2022.25,TZAUGA,TZA,UGA,Western Union,Money Transfer Operator,Agent,Same day,12.0,yes,High,cash,Cash,2.460000000000001,5.75,8.21,3.5999999999999996,5.75,9.35
8092839,2022_2Q,2022,2022.25,TZAKEN,TZA,KEN,M-Pesa,Mobile Operator,Mobile phone,Less than one hour,0.5,yes,High,mobile wallet,Mobile money,0.45999999999999996,4.21,4.67,0.40000000000000036,4.21,4.61
8093126,2022_2Q,2022,2022.25,KENTZA,KEN,TZA,ABC Bank,Money Transfer Operator,"Bank branch,Call Center,Internet",2 days,48.0,yes,Medium,bank account,Bank account transfer,10.010000000000002,3.3,13.31,4.01,3.3,7.31
8093127,2022_2Q,2022,2022.25,KENTZA,KEN,TZA,Development Bank of Kenya,Bank,"Bank branch,Call Center,Internet",Same day,12.0,yes,Medium,bank account,Bank account transfer,13.629999999999999,3.14,16.77,5.629999999999999,3.14,8.77
8093128,2022_2Q,2022,2022.25,KENTZA,KEN,TZA,Ecobank,Bank,Bank branch,2 days,48.0,yes,Low,cash,Cash,1.67,5.59,7.26,0.6699999999999999,5.59,6.26
8093129,2022_2Q,2022,2022.25,KENTZA,KEN,TZA,Spire Bank,Bank,"Bank branch,Call Center,Internet",2 days,48.0,yes,Medium,bank account,Bank account transfer,10.0,3.22,13.22,3.9999999999999996,3.22,7.22
8093130,2022_2Q,2022,2022.25,KENTZA,KEN,TZA,GT Bank,Bank,"Bank branch,Call Center,Internet",2 days,48.0,yes,Medium,bank account,Bank account transfer,10.0,4.39,14.39,4.000000000000001,4.39,8.39
8093131,2022_2Q,2022,2022.25,KENTZA,KEN,TZA,KCB,Bank,"Bank branch,Call Center,Internet",2 days,48.0,yes,Medium,bank account,Bank account transfer,13.34,5.59,18.93,5.34,5.59,10.93
8093132,2022_2Q,2022,2022.25,KENTZA,KEN,TZA,MoneyGram,Money Transfer Operator,Agent,Less than one hour,0.5,yes,High,cash,Cash,2.34,3.79,6.13,1.4699999999999998,3.79,5.26
8093133,2022_2Q,2022,2022.25,KENTZA,KEN,TZA,UBA Africash,Bank,Bank branch,Less than one hour,0.5,yes,Medium,cash,Cash,3.8,6.72,10.52,2.6000000000000005,6.72,9.32
8093134,2022_2Q,2022,2022.25,KENTZA,KEN,TZA,United Bank for Africa (UBA),Bank,"Bank branch,Call Center,Internet",2 days,48.0,yes,Medium,bank account,Bank account transfer,3.33,6.48,9.81,1.3299999999999992,6.48,7.81
8093561,2022_2Q,2022,2022.25,KENSSD,KEN,SSD,ABC Bank,Money Transfer Operator,"Bank branch,Call Center,Internet",2 days,48.0,yes,Low,bank account,Bank account transfer,10.010000000000002,3.3,13.31,4.01,3.3,7.31
8093562,2022_2Q,2022,2022.25,KENSSD,KEN,SSD,Development Bank of Kenya,Bank,"Bank branch,Call Center,Internet",Same day,12.0,yes,Low,bank account,Bank account transfer,13.629999999999999,3.14,16.77,5.629999999999999,3.14,8.77
8093563,2022_2Q,2022,2022.25,KENSSD,KEN,SSD,Ecobank,Bank,Bank branch,2 days,48.0,yes,Low,bank account,Cash,1.67,5.59,7.26,0.6699999999999999,5.59,6.26
8093564,2022_2Q,2022,2022.25,KENSSD,KEN,SSD,Spire Bank,Bank,"Bank branch,Call Center,Internet",2 days,48.0,yes,Low,bank account,Bank account transfer,10.0,3.22,13.22,3.9999999999999996,3.22,7.22
8093565,2022_2Q,2022,2022.25,KENSSD,KEN,SSD,GT Bank,Bank,"Bank branch,Call Center,Internet",2 days,48.0,yes,Low,bank account,Bank account transfer,10.0,4.39,14.39,4.000000000000001,4.39,8.39
8093566,2022_2Q,2022,2022.25,KENSSD,KEN,SSD,KCB,Bank,"Bank branch,Call Center,Internet",2 days,48.0,yes,Low,bank account,Bank account transfer,13.34,5.59,18.93,5.34,5.59,10.93
8093567,2022_2Q,2022,2022.25,KENSSD,KEN,SSD,MoneyGram,Money Transfer Operator,Agent,Less than one hour,0.5,yes,High,cash,Cash,2.3399999999999994,3.22,5.56,1.4700000000000002,3.22,4.69
8093568,2022_2Q,2022,2022.25,KENSSD,KEN,SSD,United Bank for Africa (UBA),Bank,"Bank branch,Call Center,Internet",2 days,48.0,yes,Low,bank account,Bank account transfer,3.33,6.48,9.81,1.3299999999999992,6.48,7.81
8093569,2022_2Q,2022,2022.25,KENSSD,KEN,SSD,Western Union,Money Transfer Operator,Agent,Less than one hour,0.5,yes,Low,cash,Cash,1.1999999999999997,3.22,4.42,1.1999999999999997,3.22,4.42
8093664,2022_2Q,2022,2022.25,RWAKEN,RWA,KEN,Ecobank RapidCash,Bank,Bank branch,Same day,12.0,yes,High,bank account,Bank account transfer,6.68,5.15,11.83,3.459999999999999,5.15,8.61
8093665,2022_2Q,2022,2022.25,RWAKEN,RWA,KEN,Ecobank RapidCash,Bank,Internet,Less than one hour,0.5,yes,High,bank account,Bank account transfer,3.0,2.79,5.79,3.0,2.79,5.79
8093666,2022_2Q,2022,2022.25,RWAKEN,RWA,KEN,KCB,Bank,Bank branch,Same day,12.0,yes,High,own/partner bank account,Cash,20.3,7.06,27.36,8.120000000000001,7.06,15.18
8093667,2022_2Q,2022,2022.25,RWAKEN,RWA,KEN,MoneyGram,Money Transfer Operator,Agent,Same day,12.0,yes,High,cash,Cash,3.9299999999999997,2.54,6.47,3.7800000000000002,2.54,6.32
8093668,2022_2Q,2022,2022.25,RWAKEN,RWA,KEN,MTN Mobile Money,Mobile Operator,Mobile phone,Less than one hour,0.5,yes,High,mobile wallet,Mobile money,0.16000000000000014,5.76,5.92,0.40000000000000036,5.76,6.16
8093669,2022_2Q,2022,2022.25,RWAKEN,RWA,KEN,Western Union,Money Transfer Operator,Agent,Next day,24.0,yes,High,cash,Cash,4.94,6.21,11.15,2.3999999999999995,6.21,8.61
8093869,2022_2Q,2022,2022.25,KENTZA,KEN,TZA,M-Pesa,Mobile Operator,Mobile phone,Less than one hour,0.5,yes,High,cash,Mobile money,1.94,3.9,5.84,1.1099999999999999,3.9,5.01
8093870,2022_2Q,2022,2022.25,KENUGA,KEN,UGA,M-Pesa,Mobile Operator,Mobile phone,Less than one hour,0.5,yes,High,cash,Mobile money,1.9500000000000002,4.21,6.16,1.1100000000000003,4.21,5.32
8093879,2022_2Q,2022,2022.25,TZARWA,TZA,RWA,Tigo,Mobile Operator,Mobile phone,Less than one hour,0.5,yes,High,mobile wallet,Mobile money,0.0,13.28,13.28,0.0,13.28,13.28
8094741,2022_2Q,2022,2022.25,KENRWA,KEN,RWA,Dahabshiil,Money Transfer Operator,Agent,Less than one hour,0.5,yes,Low,cash,Cash,2.3900000000000006,3.3,5.69,2.45,3.3,5.75
8094742,2022_2Q,2022,2022.25,KENSSD,KEN,SSD,Dahabshiil,Money Transfer Operator,Agent,Less than one hour,0.5,yes,Low,cash,Cash,2.3900000000000006,3.3,5.69,2.45,3.3,5.75
8094743,2022_2Q,2022,2022.25,KENUGA,KEN,UGA,Dahabshiil,Money Transfer Operator,Agent,Less than one hour,0.5,yes,Low,cash,Cash,2.3900000000000006,3.3,5.69,2.45,3.3,5.75
8095163,2022_2Q,2022,2022.25,KENRWA,KEN,RWA,EcoBank Rapid Transfer,Money Transfer Operator,"Bank branch,Internet",Less than one hour,0.5,yes,Medium,cash,"Bank account transfer,Cash",3.0,4.02,7.02,2.9300000000000006,4.02,6.95
8095164,2022_2Q,2022,2022.25,KENSSD,KEN,SSD,EcoBank Rapid Transfer,Money Transfer Operator,"Bank branch,Internet",Less than one hour,0.5,yes,Low,cash,"Bank account transfer,Cash",3.0,5.59,8.59,2.9399999999999995,5.59,8.53
8095165,2022_2Q,2022,2022.25,KENTZA,KEN,TZA,EcoBank Rapid Transfer,Money Transfer Operator,"Bank branch,Internet",Less than one hour,0.5,yes,Medium,cash,"Bank account transfer,Cash",3.0,5.59,8.59,2.9399999999999995,5.59,8.53
8095166,2022_2Q,2022,2022.25,KENUGA,KEN,UGA,EcoBank Rapid Transfer,Money Transfer Operator,"Bank branch,Internet",Less than one hour,0.5,yes,Medium,cash,"Bank account transfer,Cash",3.0,5.59,8.59,2.9399999999999995,5.59,8.53
8095477,2022_2Q,2022,2022.25,RWAKEN,RWA,KEN,KCB,Bank,Bank branch,Same day,12.0,yes,High,own/partner bank account,Bank account transfer,20.3,7.06,27.36,8.120000000000001,7.06,15.18
8095722,2022_2Q,2022,2022.25,RWAKEN,RWA,KEN,Maico Money Transfer,Money Transfer Operator,Agent,Same day,12.0,yes,High,cash,Cash,3.9999999999999996,2.35,6.35,4.0,2.61,6.61
8095851,2022_2Q,2022,2022.25,RWAKEN,RWA,KEN,WorldRemit,Money Transfer Operator,Internet,Less than one hour,0.5,yes,High,cash,"Credit Card,Debit card",2.93,1.48,4.41,1.6400000000000001,1.48,3.12
